"withinblocktrial","block","block_repetition","rt","resp","cor","cresp","conf_press","cj","rtconf","coherence","slow_trial","manipulation","sub","age","gender","handedness","X","batch","check1","check2","check3","check4"
55,14,1,1.04953719999958,"['c']",1,"left","['3']",3,0.750142100000176,0.1,0,"FastAcc",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
56,14,1,1.00000030000001,"['c']",1,"left","['9']",5,0.817209599999842,0.2,0,"FastAcc",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
57,14,1,1.03459069999963,"['n']",1,"right","['8']",4,1.36812220000002,0.1,0,"FastAcc",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
58,14,1,1.18099269999993,"['n']",1,"right","['2']",2,1.85257330000013,0.1,0,"FastAcc",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
59,14,1,1.05115500000011,"['n']",1,"right","['0']",6,0.333331199999975,0.4,0,"FastAcc",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
0,15,1,0.73483350000015,"['n']",0,"left","['9']",5,0.652471799999603,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
1,15,1,0.683928099999775,"['n']",1,"right","['0']",6,0.334195099999761,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
2,15,1,0.799971299999925,"['c']",1,"left","['2']",2,0.518015599999671,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
3,15,1,0.782616899999994,"['n']",0,"left","['9']",5,0.467666000000008,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
4,15,1,0.401080000000093,"['n']",1,"right","['0']",6,0.349670200000219,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
5,15,1,0.549729000000298,"['n']",1,"right","['0']",6,0.385557600000084,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
6,15,1,0.533863199999814,"['n']",1,"right","['9']",5,0.466858499999944,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
7,15,1,0.883366500000193,"['c']",1,"left","['2']",2,0.701863300000241,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
8,15,1,0.615590399999746,"['c']",1,"left","['2']",2,0.900819400000273,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
9,15,1,0.783837199999653,"['n']",0,"left","['8']",4,0.600958700000319,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
10,15,1,0.649819600000228,"['n']",1,"right","['8']",4,0.684098299999732,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
11,15,1,0.650406000000203,"['n']",0,"left","['8']",4,0.567640600000232,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
12,15,1,0.749620299999606,"['n']",0,"left","['8']",4,0.650956899999983,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
13,15,1,1.31721729999981,"['n']",0,"left","['8']",4,0.767520599999898,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
14,15,1,0.517308099999809,"['n']",1,"right","['0']",6,0.318374899999981,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
15,15,1,0.581708800000342,"['n']",0,"left","['8']",4,0.567608500000006,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
16,15,1,0.549652199999855,"['n']",1,"right","['0']",6,0.317596999999751,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
17,15,1,0.58356780000031,"['n']",0,"left","['8']",4,0.434423000000152,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
18,15,1,0.533779299999878,"['n']",1,"right","['0']",6,0.300923000000239,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
19,15,1,0.752155799999855,"['n']",0,"left","['9']",5,0.35082760000023,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
20,15,1,0.566193799999837,"['n']",1,"right","['0']",6,0.301278399999774,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
21,15,1,0.500363800000287,"['c']",1,"left","['0']",6,0.284595799999806,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
22,15,1,0.750409000000218,"['n']",1,"right","['9']",5,0.367754899999909,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
23,15,1,0.651310199999898,"['n']",1,"right","['9']",5,0.449866200000088,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
24,15,1,1.06658130000005,"['n']",1,"right","['3']",3,0.900754000000234,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
25,15,1,0.767707200000132,"['c']",1,"left","['0']",6,0.334466600000269,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
26,15,1,0.516072800000074,"['n']",1,"right","['0']",6,0.268367099999978,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
27,15,1,0.783539699999892,"['n']",0,"left","['9']",5,0.384298800000124,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
28,15,1,0.550043100000039,"['c']",1,"left","['0']",6,0.334575500000028,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
29,15,1,0.432917500000258,"['n']",1,"right","['0']",6,0.367398800000046,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
30,15,1,1.19965020000018,"['c']",0,"right","['8']",4,0.400513499999761,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
31,15,1,0.865867099999832,"['n']",1,"right","['8']",4,0.334562399999868,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
32,15,1,0.516769199999999,"['n']",1,"right","['0']",6,0.317517799999678,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
33,15,1,0.467153299999609,"['c']",1,"left","['0']",6,0.318929600000047,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
34,15,1,0.84889370000019,"['n']",0,"left","['9']",5,0.350703300000077,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
35,15,1,0.600239399999737,"['n']",1,"right","['0']",6,0.267456300000049,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
36,15,1,0.467446900000141,"['c']",1,"left","['9']",5,0.46740039999986,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
37,15,1,0.682984999999917,"['c']",1,"left","['0']",6,0.268152099999952,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
38,15,1,0.782772100000329,"['c']",0,"right","['8']",4,0.583820999999716,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
39,15,1,0.666509700000006,"['c']",1,"left","['0']",6,0.300182699999823,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
40,15,1,0.816347499999665,"['n']",1,"right","['9']",5,0.383861899999829,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
41,15,1,0.59942749999982,"['c']",1,"left","['9']",5,0.351628999999775,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
42,15,1,0.566316500000084,"['n']",1,"right","['0']",6,0.30047310000009,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
43,15,1,0.982600899999852,"['n']",0,"left","['2']",2,0.651270199999999,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
44,15,1,0.749986100000115,"['n']",1,"right","['9']",5,0.500420099999701,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
45,15,1,0.567827500000021,"['n']",1,"right","['0']",6,0.383423799999946,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
46,15,1,0.665754000000106,"['n']",1,"right","['9']",5,0.43564409999999,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
47,15,1,0.833684900000208,"['n']",0,"left","['3']",3,1.08316719999993,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
48,15,1,0.851222400000097,"['c']",1,"left","['9']",5,0.43474679999963,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
49,15,1,0.465486600000077,"['n']",1,"right","['0']",6,0.350901100000101,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
50,15,1,0.61675890000015,"['c']",1,"left","['0']",6,0.368568300000334,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
51,15,1,0.615870900000118,"['n']",1,"right","['0']",6,0.233699400000205,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
52,15,1,0.834383099999741,"['n']",1,"right","['8']",4,0.751423299999715,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
53,15,1,0.63437440000007,"['c']",1,"left","['0']",6,0.35171870000022,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
54,15,1,0.666833000000224,"['n']",1,"right","['9']",5,0.417040200000429,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
55,15,1,0.717152400000032,"['c']",1,"left","['0']",6,0.250541100000191,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
56,15,1,0.716168200000084,"['n']",1,"right","['9']",5,0.252182600000197,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
57,15,1,0.46592499999997,"['c']",1,"left","['0']",6,0.268995299999915,0.4,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
58,15,1,0.517432999999983,"['n']",1,"right","['0']",6,0.284745999999814,0.1,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
59,15,1,0.766079699999864,"['c']",1,"left","['0']",6,0.335619000000406,0.2,0,"FastFast",35,24,"Man","Right",NA,13,TRUE,TRUE,TRUE,TRUE
0,4,1,1.78352860000007,"['n']",0,"left","['3']",4,2.06773390000001,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
1,4,1,1.133599,"['n']",0,"left","['3']",4,2.15110190000007,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
2,4,1,0.850427299999978,"['n']",0,"left","['3']",4,1.70142210000006,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
3,4,1,1.81657089999999,"['n']",1,"right","['3']",4,1.95059209999999,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
4,4,1,0.682642399999963,"['n']",1,"right","['3']",4,1.08418360000007,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
5,4,1,1.96649649999995,"['c']",1,"left","['8']",3,1.03447259999996,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
6,4,1,0.9009049,"['n']",1,"right","['3']",4,0.734499400000004,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
7,4,1,1.48278089999997,"['n']",1,"right","['8']",3,1.06866539999999,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
8,4,1,0.700047600000062,"['n']",1,"right","['1']",6,0.934721899999886,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
9,4,1,0.951156500000025,"['n']",0,"left","['1']",6,0.868091199999981,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
10,4,1,2.46670629999994,"['n']",0,"left","['8']",3,1.51772009999991,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
11,4,1,0.765031800000088,"['n']",1,"right","['2']",5,0.867255500000056,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
12,4,1,1.5661392999998,"['n']",0,"left","['3']",4,1.26753429999985,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
13,4,1,1.73275030000013,"['c']",1,"left","['8']",3,1.48414059999982,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
14,4,1,0.983009300000049,"['c']",1,"left","['3']",4,1.13385590000007,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
15,4,1,1.01671680000004,"['c']",0,"right","['3']",4,0.734226300000046,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
16,4,1,2.24986939999985,"['n']",0,"left","['3']",4,1.13415129999998,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
17,4,1,0.883489300000065,"['n']",1,"right","['1']",6,1.60178959999985,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
18,4,1,1.33363250000002,"['n']",1,"right","['2']",5,1.23309719999997,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
19,4,1,0.634000000000015,"['n']",1,"right","['1']",6,0.584434399999964,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
20,4,1,1.31765469999982,"['c']",1,"left","['1']",6,0.817688000000089,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
21,4,1,1.73395409999989,"['n']",0,"left","['3']",4,1.15002840000011,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
22,4,1,1.18511330000001,"['n']",0,"left","['2']",5,1.26776840000002,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
23,4,1,0.683637299999873,"['n']",1,"right","['3']",4,1.08440770000016,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
24,4,1,0.783893699999908,"['c']",1,"left","['1']",6,1.7516313000001,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
25,4,1,1.18390149999982,"['n']",1,"right","['3']",4,0.967657599999939,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
26,4,1,1.18373810000003,"['n']",0,"left","['3']",4,0.933613700000024,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
27,4,1,1.26690809999991,"['c']",1,"left","['3']",4,1.15096570000014,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
28,4,1,1.55014630000005,"['n']",1,"right","['8']",3,0.734542899999951,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
29,4,1,1.58356789999993,"['n']",0,"left","['9']",2,1.20101650000015,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
30,4,1,1.36571370000001,"['c']",1,"left","['2']",5,1.06819199999995,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
31,4,1,0.649716500000068,"['n']",1,"right","['1']",6,0.901585999999952,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
32,4,1,1.86662030000002,"['n']",0,"left","['2']",5,1.35174129999996,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
33,4,1,1.06729990000008,"['n']",1,"right","['2']",5,0.734424699999863,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
34,4,1,0.999520200000006,"['n']",0,"left","['2']",5,0.551276099999995,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
35,4,1,0.900969999999916,"['c']",1,"left","['1']",6,0.951121699999931,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
36,4,1,0.717148500000121,"['n']",1,"right","['1']",6,0.734026399999948,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
37,4,1,0.983334200000172,"['n']",1,"right","['9']",2,1.68444900000009,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
38,4,1,1.41608080000015,"['n']",0,"left","['8']",3,1.45041100000003,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
39,4,1,0.949712299999874,"['n']",1,"right","['1']",6,0.701367300000129,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
40,4,1,2.3988875,"['c']",1,"left","['2']",5,0.952050500000041,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
41,4,1,0.882962599999928,"['c']",1,"left","['1']",6,0.584057799999982,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
42,4,1,1.01640529999986,"['n']",0,"left","['1']",6,0.601080999999795,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
43,4,1,0.91691579999997,"['n']",1,"right","['1']",6,0.58410630000003,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
44,4,1,0.949942500000134,"['n']",0,"left","['2']",5,0.917988599999944,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
45,4,1,1.66722440000012,"['c']",0,"right","['8']",3,1.18440740000005,0.1,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
46,4,1,1.05033830000002,"['n']",1,"right","['1']",6,0.934709099999964,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
47,4,1,0.949951599999849,"['n']",1,"right","['2']",5,0.767786699999988,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
48,4,1,1.1829823999999,"['n']",1,"right","['8']",3,0.751347400000213,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
49,4,1,1.1003211000002,"['n']",1,"right","['8']",3,1.0171471000001,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
50,4,1,1.33388550000018,"['n']",0,"left","['9']",2,1.10116130000006,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
51,4,1,1.41673560000004,"['n']",1,"right","['8']",3,1.46846389999996,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
52,4,1,1.48412510000003,"['n']",1,"right","['8']",3,1.73454779999997,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
53,4,1,2.41711779999991,"['n']",1,"right","['3']",4,1.81771430000003,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
54,4,1,1.58226050000007,"['c']",1,"left","['2']",5,1.30209390000005,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
55,4,1,1.08363969999982,"['c']",1,"left","['1']",6,1.21734820000006,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
56,4,1,1.7169871000001,"['c']",0,"right","['1']",6,1.23410750000016,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
57,4,1,1.09984810000014,"['c']",1,"left","['1']",6,1.20110060000002,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
58,4,1,1.03203899999994,"['n']",1,"right","['3']",4,1.91806560000009,0.4,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
59,4,1,1.41722409999988,"['c']",0,"right","['2']",5,0.949945800000023,0.2,0,"AccFast",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
0,5,1,3.83385079999994,"['n']",1,"right","['3']",4,2.5008021000001,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
1,5,1,2.18325629999981,"['n']",1,"right","['2']",5,1.95112180000001,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
2,5,1,1.41667580000012,"['n']",1,"right","['3']",4,1.31785869999999,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
3,5,1,0.733750299999883,"['n']",1,"right","['1']",6,0.666517200000044,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
4,5,1,3.90009619999978,"['c']",1,"left","['3']",4,1.55227080000009,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
5,5,1,2.31613799999991,"['n']",0,"left","['9']",2,1.50088779999987,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
6,5,1,1.59954730000004,"['n']",1,"right","['3']",4,2.55086759999995,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
7,5,1,3.46644219999985,"['c']",0,"right","['3']",4,1.69965909999996,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
8,5,1,1.75071959999991,"['n']",0,"left","['3']",4,1.93413680000003,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
9,5,1,2.06751120000013,"['c']",1,"left","['2']",5,1.05023099999994,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
10,5,1,1.58349459999999,"['c']",0,"right","['1']",6,1.35066879999999,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
11,5,1,1.19979709999984,"['c']",1,"left","['1']",6,0.667989799999987,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
12,5,1,1.46646340000007,"['c']",1,"left","['1']",6,0.683673099999851,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
13,5,1,0.866353500000059,"['c']",1,"left","['1']",6,0.81812200000013,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
14,5,1,1.0004586,"['c']",1,"left","['1']",6,0.966733700000077,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
15,5,1,2.73324610000009,"['c']",0,"right","['2']",5,1.00122969999984,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
17,5,1,1.59981509999989,"['n']",1,"right","['8']",3,1.88456500000007,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
18,5,1,1.0832805,"['c']",1,"left","['1']",6,0.950288799999953,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
19,5,1,1.79957569999988,"['c']",1,"left","['2']",5,1.06782560000011,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
20,5,1,1.40061839999998,"['c']",1,"left","['2']",5,0.89985559999991,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
21,5,1,2.26809669999989,"['c']",0,"right","['3']",4,1.26678010000001,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
22,5,1,2.45044469999993,"['c']",0,"right","['3']",4,1.33456309999997,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
23,5,1,1.36637630000018,"['c']",1,"left","['3']",4,0.834555600000158,0.2,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
24,5,1,0.983612799999946,"['n']",1,"right","['1']",6,1.30120820000002,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
25,5,1,2.46565830000009,"['n']",1,"right","['9']",2,2.38481019999995,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
26,5,1,1.4161352000001,"['c']",1,"left","['1']",6,2.00073699999984,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
27,5,1,1.46653910000009,"['c']",1,"left","['1']",6,0.534521700000141,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
28,5,1,1.41651790000014,"['c']",1,"left","['1']",6,0.851024499999994,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
29,5,1,0.716932499999984,"['c']",1,"left","['1']",6,0.7177322,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
30,5,1,0.782672600000069,"['c']",1,"left","['1']",6,0.718570999999883,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
31,5,1,0.799976799999968,"['c']",1,"left","['1']",6,0.767280299999811,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
32,5,1,1.71646469999996,"['c']",0,"right","['2']",5,0.849829600000021,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
33,5,1,1.05182539999987,"['c']",0,"right","['2']",5,0.900967799999989,0.4,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
34,5,1,0.950656999999865,"['c']",1,"left","['3']",4,0.867937799999936,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
35,5,1,1.69963240000016,"['c']",0,"right","['8']",3,1.36766859999989,0.1,0,"AccAcc",36,22,"Woman","Right",NA,13,TRUE,TRUE,TRUE,TRUE
